etl_dt,bank_code,data_dt,bank_nm,my_tot,fy_tot,my_country,fy_country,my_os,fy_os
2014-05-22,118       ,2010-08-01,板信商業銀行,2865000000.0,3098000000.0,2523000000.0,2665000000.0,342000000.0,433000000.0
2014-05-22,147       ,2010-08-01,三信商業銀行,399000000.0,557000000.0,354000000.0,550000000.0,45000000.0,7000000.0
2014-05-22,325       ,2010-08-01,匯豐,61285000000.0,38547000000.0,36142000000.0,18277000000.0,25143000000.0,20270000000.0
2014-05-22,803       ,2010-08-01,聯邦商業銀行,6996000000.0,17483000000.0,5485000000.0,12977000000.0,1511000000.0,4506000000.0
2014-05-22,805       ,2010-08-01,遠東國際商業銀行,8041000000.0,32510000000.0,6327000000.0,11083000000.0,1714000000.0,21427000000.0
2014-05-22,806       ,2010-08-01,元大商業銀行,12487000000.0,14843000000.0,10292000000.0,10120000000.0,2195000000.0,4723000000.0
2014-05-22,807       ,2010-08-01,永豐商業銀行,74614000000.0,69923000000.0,33269000000.0,28893000000.0,41345000000.0,41030000000.0
2014-05-22,808       ,2010-08-01,玉山商業銀行,46935000000.0,52888000000.0,29224000000.0,32903000000.0,17711000000.0,19985000000.0
2014-05-22,809       ,2010-08-01,萬泰商業銀行,3036000000.0,1333000000.0,2918000000.0,1321000000.0,118000000.0,12000000.0
2014-05-22,812       ,2010-08-01,台新國際商業銀行,79512000000.0,59659000000.0,60016000000.0,37165000000.0,19496000000.0,22494000000.0
2014-05-22,814       ,2010-08-01,大眾商業銀行,26516000000.0,20100000000.0,17555000000.0,11913000000.0,8961000000.0,8187000000.0
2014-05-22,815       ,2010-08-01,日盛國際商業銀行,6389000000.0,5843000000.0,5367000000.0,4362000000.0,1022000000.0,1481000000.0
2014-05-22,816       ,2010-08-01,安泰商業銀行,6248000000.0,17981000000.0,5559000000.0,14972000000.0,689000000.0,3009000000.0
2014-05-22,822       ,2010-08-01,中國信託商業銀行,148195000000,123175000000,73131000000.0,34940000000.0,75064000000.0,88235000000.0
2014-05-22,N043      ,2010-08-01,外國銀行在臺分行,120281000000,114160000000,76533000000.0,55962000000.0,43748000000.0,58198000000.0
2014-05-22,0         ,2010-09-01,總計,2108669000000,1986205000000,1373256000000,1140281000000,735413000000,845924000000
2014-05-22,004       ,2010-09-01,臺灣銀行,86754000000.0,253085000000,72114000000.0,202750000000,14640000000.0,50335000000.0
2014-05-22,005       ,2010-09-01,臺灣土地銀行,23879000000.0,41356000000.0,20596000000.0,24177000000.0,3283000000.0,17179000000.0
2014-05-22,006       ,2010-09-01,合作金庫商業銀行,72451000000.0,79036000000.0,59334000000.0,59717000000.0,13117000000.0,19319000000.0
2014-05-22,007       ,2010-09-01,第一商業銀行,134406000000,130277000000,85779000000.0,73618000000.0,48627000000.0,56659000000.0
2014-05-22,008       ,2010-09-01,華南商業銀行,132894000000,108976000000,91507000000.0,65769000000.0,41387000000.0,43207000000.0
2014-05-22,009       ,2010-09-01,彰化商業銀行,88221000000.0,96693000000.0,60061000000.0,53734000000.0,28160000000.0,42959000000.0
2014-05-22,-01       ,2010-09-01,慶豐商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,011       ,2010-09-01,上海商業儲蓄銀行,80798000000.0,69025000000.0,30732000000.0,27857000000.0,50066000000.0,41168000000.0
2014-05-22,012       ,2010-09-01,台北富邦銀行,88706000000.0,88279000000.0,73657000000.0,74137000000.0,15049000000.0,14142000000.0
2014-05-22,013       ,2010-09-01,國泰世華商業銀行,66424000000.0,74958000000.0,53028000000.0,40656000000.0,13396000000.0,34302000000.0
2014-05-22,015       ,2010-09-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2010-09-01,高雄銀行,3277000000.0,4919000000.0,2895000000.0,2982000000.0,382000000.0,1937000000.0
2014-05-22,017       ,2010-09-01,兆豐國際商業銀行,283177000000,266311000000,136613000000,100339000000,146564000000,165972000000
2014-05-22,021       ,2010-09-01,花旗,244369000000,85582000000.0,177013000000,44085000000.0,67356000000.0,41497000000.0
2014-05-22,040       ,2010-09-01,中華開發工業銀行,3392000000.0,17014000000.0,2202000000.0,8883000000.0,1190000000.0,8131000000.0
2014-05-22,048       ,2010-09-01,臺灣工業銀行,1081000000.0,9966000000.0,896000000.0,4528000000.0,185000000.0,5438000000.0
2014-05-22,050       ,2010-09-01,臺灣中小企業銀行,56889000000.0,41751000000.0,40110000000.0,27626000000.0,16779000000.0,14125000000.0
2014-05-22,052       ,2010-09-01,渣打國際商業銀行,76048000000.0,20214000000.0,61254000000.0,14951000000.0,14794000000.0,5263000000.0
2014-05-22,053       ,2010-09-01,台中商業銀行,7002000000.0,7622000000.0,5593000000.0,5951000000.0,1409000000.0,1671000000.0
2014-05-22,054       ,2010-09-01,京城商業銀行,1748000000.0,5709000000.0,1509000000.0,4367000000.0,239000000.0,1342000000.0
2014-05-22,101       ,2010-09-01,大台北商業銀行,40000000.0,17000000.0,40000000.0,17000000.0,0.0,0.0
2014-05-22,102       ,2010-09-01,華泰商業銀行,1242000000.0,954000000.0,1169000000.0,823000000.0,73000000.0,131000000.0
2014-05-22,103       ,2010-09-01,臺灣新光商業銀行,12772000000.0,16081000000.0,10100000000.0,12835000000.0,2672000000.0,3246000000.0
2014-05-22,108       ,2010-09-01,陽信商業銀行,3029000000.0,3076000000.0,2529000000.0,2831000000.0,500000000.0,245000000.0
2014-05-22,118       ,2010-09-01,板信商業銀行,2892000000.0,3222000000.0,2524000000.0,2788000000.0,368000000.0,434000000.0
2014-05-22,147       ,2010-09-01,三信商業銀行,426000000.0,557000000.0,410000000.0,544000000.0,16000000.0,13000000.0
2014-05-22,325       ,2010-09-01,匯豐,68895000000.0,38445000000.0,42144000000.0,16469000000.0,26751000000.0,21976000000.0
2014-05-22,803       ,2010-09-01,聯邦商業銀行,7770000000.0,16989000000.0,6323000000.0,12571000000.0,1447000000.0,4418000000.0
2014-05-22,805       ,2010-09-01,遠東國際商業銀行,9396000000.0,30742000000.0,7178000000.0,8544000000.0,2218000000.0,22198000000.0
2014-05-22,806       ,2010-09-01,元大商業銀行,13987000000.0,15330000000.0,11656000000.0,10620000000.0,2331000000.0,4710000000.0
2014-05-22,807       ,2010-09-01,永豐商業銀行,82370000000.0,62216000000.0,37850000000.0,26946000000.0,44520000000.0,35270000000.0
2014-05-22,808       ,2010-09-01,玉山商業銀行,52310000000.0,52599000000.0,33828000000.0,31977000000.0,18482000000.0,20622000000.0
2014-05-22,809       ,2010-09-01,萬泰商業銀行,3554000000.0,1277000000.0,3448000000.0,1265000000.0,106000000.0,12000000.0
2014-05-22,812       ,2010-09-01,台新國際商業銀行,71891000000.0,60126000000.0,52760000000.0,39167000000.0,19131000000.0,20959000000.0
2014-05-22,814       ,2010-09-01,大眾商業銀行,22392000000.0,21798000000.0,14786000000.0,14447000000.0,7606000000.0,7351000000.0
2014-05-22,815       ,2010-09-01,日盛國際商業銀行,6701000000.0,5891000000.0,5789000000.0,4003000000.0,912000000.0,1888000000.0
2014-05-22,816       ,2010-09-01,安泰商業銀行,7501000000.0,26125000000.0,6764000000.0,23838000000.0,737000000.0,2287000000.0
2014-05-22,822       ,2010-09-01,中國信託商業銀行,157698000000,117518000000,80831000000.0,34257000000.0,76867000000.0,83261000000.0
2014-05-22,N043      ,2010-09-01,外國銀行在臺分行,132285000000,112472000000,78233000000.0,60207000000.0,54052000000.0,52265000000.0
2014-05-22,0         ,2010-10-01,總計,2246377000000,1982090000000,1492118000000,1150552000000,754259000000,831538000000
2014-05-22,004       ,2010-10-01,臺灣銀行,94329000000.0,255931000000,78442000000.0,208910000000,15887000000.0,47021000000.0
2014-05-22,005       ,2010-10-01,臺灣土地銀行,24977000000.0,45839000000.0,21697000000.0,26240000000.0,3280000000.0,19599000000.0
2014-05-22,006       ,2010-10-01,合作金庫商業銀行,78172000000.0,84419000000.0,64342000000.0,64353000000.0,13830000000.0,20066000000.0
2014-05-22,007       ,2010-10-01,第一商業銀行,141447000000,137561000000,93504000000.0,81964000000.0,47943000000.0,55597000000.0
2014-05-22,008       ,2010-10-01,華南商業銀行,139879000000,108446000000,96438000000.0,65660000000.0,43441000000.0,42786000000.0
2014-05-22,009       ,2010-10-01,彰化商業銀行,92686000000.0,97002000000.0,63235000000.0,56694000000.0,29451000000.0,40308000000.0
2014-05-22,-01       ,2010-10-01,慶豐商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,011       ,2010-10-01,上海商業儲蓄銀行,83254000000.0,65833000000.0,32085000000.0,25655000000.0,51169000000.0,40178000000.0
2014-05-22,012       ,2010-10-01,台北富邦銀行,90108000000.0,74948000000.0,76847000000.0,60874000000.0,13261000000.0,14074000000.0
2014-05-22,013       ,2010-10-01,國泰世華商業銀行,70541000000.0,67601000000.0,57656000000.0,42291000000.0,12885000000.0,25310000000.0
2014-05-22,015       ,2010-10-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2010-10-01,高雄銀行,3374000000.0,5472000000.0,2906000000.0,3129000000.0,468000000.0,2343000000.0
2014-05-22,017       ,2010-10-01,兆豐國際商業銀行,301825000000,264418000000,154406000000,97769000000.0,147419000000,166649000000
2014-05-22,021       ,2010-10-01,花旗,265331000000,74061000000.0,182386000000,42561000000.0,82945000000.0,31500000000.0
2014-05-22,040       ,2010-10-01,中華開發工業銀行,3119000000.0,15402000000.0,1527000000.0,7699000000.0,1592000000.0,7703000000.0
2014-05-22,048       ,2010-10-01,臺灣工業銀行,1511000000.0,9401000000.0,1269000000.0,3623000000.0,242000000.0,5778000000.0
2014-05-22,050       ,2010-10-01,臺灣中小企業銀行,59442000000.0,41339000000.0,42451000000.0,27593000000.0,16991000000.0,13746000000.0
2014-05-22,052       ,2010-10-01,渣打國際商業銀行,83505000000.0,19041000000.0,67424000000.0,14642000000.0,16081000000.0,4399000000.0
2014-05-22,053       ,2010-10-01,台中商業銀行,7361000000.0,6823000000.0,6139000000.0,5142000000.0,1222000000.0,1681000000.0
2014-05-22,054       ,2010-10-01,京城商業銀行,1758000000.0,6293000000.0,1549000000.0,4782000000.0,209000000.0,1511000000.0
2014-05-22,101       ,2010-10-01,大台北商業銀行,51000000.0,33000000.0,51000000.0,33000000.0,0.0,0.0
2014-05-22,102       ,2010-10-01,華泰商業銀行,1806000000.0,922000000.0,1712000000.0,793000000.0,94000000.0,129000000.0
2014-05-22,103       ,2010-10-01,臺灣新光商業銀行,15233000000.0,16523000000.0,12344000000.0,13418000000.0,2889000000.0,3105000000.0
2014-05-22,108       ,2010-10-01,陽信商業銀行,3626000000.0,3061000000.0,3098000000.0,2788000000.0,528000000.0,273000000.0
2014-05-22,118       ,2010-10-01,板信商業銀行,3191000000.0,3909000000.0,2820000000.0,3282000000.0,371000000.0,627000000.0
2014-05-22,147       ,2010-10-01,三信商業銀行,566000000.0,617000000.0,536000000.0,602000000.0,30000000.0,15000000.0
2014-05-22,325       ,2010-10-01,匯豐,68196000000.0,41405000000.0,43409000000.0,19942000000.0,24787000000.0,21463000000.0
2014-05-22,803       ,2010-10-01,聯邦商業銀行,8512000000.0,17194000000.0,6802000000.0,13014000000.0,1710000000.0,4180000000.0
2014-05-22,805       ,2010-10-01,遠東國際商業銀行,9968000000.0,31561000000.0,7689000000.0,8356000000.0,2279000000.0,23205000000.0
2014-05-22,806       ,2010-10-01,元大商業銀行,15695000000.0,24152000000.0,13541000000.0,13177000000.0,2154000000.0,10975000000.0
2014-05-22,807       ,2010-10-01,永豐商業銀行,86465000000.0,63375000000.0,41103000000.0,27622000000.0,45362000000.0,35753000000.0
2014-05-22,808       ,2010-10-01,玉山商業銀行,55583000000.0,58237000000.0,36159000000.0,38500000000.0,19424000000.0,19737000000.0
2014-05-22,809       ,2010-10-01,萬泰商業銀行,3691000000.0,1282000000.0,3589000000.0,1270000000.0,102000000.0,12000000.0
2014-05-22,812       ,2010-10-01,台新國際商業銀行,73211000000.0,64463000000.0,55206000000.0,43536000000.0,18005000000.0,20927000000.0
2014-05-22,814       ,2010-10-01,大眾商業銀行,27100000000.0,19784000000.0,20279000000.0,12656000000.0,6821000000.0,7128000000.0
2014-05-22,815       ,2010-10-01,日盛國際商業銀行,6832000000.0,5971000000.0,5995000000.0,4298000000.0,837000000.0,1673000000.0
2014-05-22,816       ,2010-10-01,安泰商業銀行,7123000000.0,14268000000.0,6408000000.0,12558000000.0,715000000.0,1710000000.0
2014-05-22,822       ,2010-10-01,中國信託商業銀行,170653000000,119024000000,93054000000.0,34449000000.0,77599000000.0,84575000000.0
2014-05-22,N043      ,2010-10-01,外國銀行在臺分行,146255000000,116478000000,94024000000.0,60676000000.0,52231000000.0,55802000000.0
2014-05-22,0         ,2010-11-01,總計,2221971000000,2021525000000,1475336000000,1178892000000,746635000000,842633000000
2014-05-22,004       ,2010-11-01,臺灣銀行,95907000000.0,242962000000,77550000000.0,200295000000,18357000000.0,42667000000.0
2014-05-22,005       ,2010-11-01,臺灣土地銀行,24828000000.0,44663000000.0,21520000000.0,28050000000.0,3308000000.0,16613000000.0
2014-05-22,006       ,2010-11-01,合作金庫商業銀行,79505000000.0,90540000000.0,65242000000.0,71167000000.0,14263000000.0,19373000000.0
2014-05-22,007       ,2010-11-01,第一商業銀行,137366000000,145436000000,89427000000.0,89018000000.0,47939000000.0,56418000000.0
2014-05-22,008       ,2010-11-01,華南商業銀行,136041000000,105226000000,94068000000.0,67491000000.0,41973000000.0,37735000000.0
2014-05-22,009       ,2010-11-01,彰化商業銀行,90931000000.0,94853000000.0,62480000000.0,53987000000.0,28451000000.0,40866000000.0
2014-05-22,-01       ,2010-11-01,慶豐商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,011       ,2010-11-01,上海商業儲蓄銀行,85299000000.0,69917000000.0,36216000000.0,27163000000.0,49083000000.0,42754000000.0
2014-05-22,012       ,2010-11-01,台北富邦銀行,87841000000.0,77258000000.0,73534000000.0,64270000000.0,14307000000.0,12988000000.0
2014-05-22,013       ,2010-11-01,國泰世華商業銀行,73383000000.0,79322000000.0,59964000000.0,47875000000.0,13419000000.0,31447000000.0
2014-05-22,015       ,2010-11-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2010-11-01,高雄銀行,3580000000.0,4815000000.0,3171000000.0,3258000000.0,409000000.0,1557000000.0
2014-05-22,017       ,2010-11-01,兆豐國際商業銀行,286465000000,286504000000,143377000000,104491000000,143088000000,182013000000
2014-05-22,021       ,2010-11-01,花旗,284955000000,67554000000.0,203700000000,40339000000.0,81255000000.0,27215000000.0
2014-05-22,040       ,2010-11-01,中華開發工業銀行,2869000000.0,14366000000.0,1637000000.0,6760000000.0,1232000000.0,7606000000.0
2014-05-22,048       ,2010-11-01,臺灣工業銀行,2598000000.0,10596000000.0,1296000000.0,5003000000.0,1302000000.0,5593000000.0
2014-05-22,050       ,2010-11-01,臺灣中小企業銀行,57008000000.0,41532000000.0,40930000000.0,27853000000.0,16078000000.0,13679000000.0
2014-05-22,052       ,2010-11-01,渣打國際商業銀行,78528000000.0,20245000000.0,65295000000.0,15359000000.0,13233000000.0,4886000000.0
2014-05-22,053       ,2010-11-01,台中商業銀行,7366000000.0,7420000000.0,6112000000.0,5612000000.0,1254000000.0,1808000000.0
2014-05-22,054       ,2010-11-01,京城商業銀行,1535000000.0,6688000000.0,1356000000.0,5119000000.0,179000000.0,1569000000.0
2014-05-22,101       ,2010-11-01,大台北商業銀行,108000000.0,55000000.0,108000000.0,55000000.0,0.0,0.0
2014-05-22,102       ,2010-11-01,華泰商業銀行,1661000000.0,918000000.0,1584000000.0,804000000.0,77000000.0,114000000.0
2014-05-22,103       ,2010-11-01,臺灣新光商業銀行,15541000000.0,15793000000.0,12625000000.0,12752000000.0,2916000000.0,3041000000.0
2014-05-22,108       ,2010-11-01,陽信商業銀行,3492000000.0,3041000000.0,2972000000.0,2825000000.0,520000000.0,216000000.0
2014-05-22,118       ,2010-11-01,板信商業銀行,3218000000.0,3841000000.0,2853000000.0,3245000000.0,365000000.0,596000000.0
2014-05-22,147       ,2010-11-01,三信商業銀行,584000000.0,659000000.0,552000000.0,644000000.0,32000000.0,15000000.0
2014-05-22,325       ,2010-11-01,匯豐,73694000000.0,39872000000.0,48613000000.0,16471000000.0,25081000000.0,23401000000.0
2014-05-22,803       ,2010-11-01,聯邦商業銀行,7947000000.0,17721000000.0,6316000000.0,13469000000.0,1631000000.0,4252000000.0
2014-05-22,805       ,2010-11-01,遠東國際商業銀行,9675000000.0,30844000000.0,7373000000.0,7600000000.0,2302000000.0,23244000000.0
2014-05-22,806       ,2010-11-01,元大商業銀行,15372000000.0,19560000000.0,13280000000.0,14780000000.0,2092000000.0,4780000000.0
2014-05-22,807       ,2010-11-01,永豐商業銀行,85695000000.0,63202000000.0,41048000000.0,28895000000.0,44647000000.0,34307000000.0
2014-05-22,808       ,2010-11-01,玉山商業銀行,61615000000.0,55709000000.0,39782000000.0,35434000000.0,21833000000.0,20275000000.0
2014-05-22,809       ,2010-11-01,萬泰商業銀行,3389000000.0,1295000000.0,3277000000.0,1283000000.0,112000000.0,12000000.0
2014-05-22,812       ,2010-11-01,台新國際商業銀行,74776000000.0,58404000000.0,56944000000.0,36937000000.0,17832000000.0,21467000000.0
2014-05-22,814       ,2010-11-01,大眾商業銀行,22371000000.0,21472000000.0,15561000000.0,14224000000.0,6810000000.0,7248000000.0
2014-05-22,815       ,2010-11-01,日盛國際商業銀行,6909000000.0,6825000000.0,5914000000.0,4093000000.0,995000000.0,2732000000.0
2014-05-22,816       ,2010-11-01,安泰商業銀行,7945000000.0,15985000000.0,6374000000.0,14122000000.0,1571000000.0,1863000000.0
2014-05-22,822       ,2010-11-01,中國信託商業銀行,163204000000,129248000000,83796000000.0,36974000000.0,79408000000.0,92274000000.0
2014-05-22,N043      ,2010-11-01,外國銀行在臺分行,128767000000,127186000000,79490000000.0,71176000000.0,49277000000.0,56010000000.0
2014-05-22,0         ,2010-12-01,總計,2299852000000,2033200000000,1509869000000,1203911000000,789983000000,829289000000
2014-05-22,004       ,2010-12-01,臺灣銀行,94777000000.0,241518000000,77869000000.0,202522000000,16908000000.0,38996000000.0
2014-05-22,005       ,2010-12-01,臺灣土地銀行,25795000000.0,44303000000.0,22274000000.0,27260000000.0,3521000000.0,17043000000.0
